id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
R19082806137662,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1168,vil,2019-08-28 06:13:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.84716065458859,-91.3194232681855,35.955370817329445,-86.7653819274258,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,157.0,0.0
R19081510228340,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1301,vil,2019-08-15 10:22:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.85984550510501,-87.84505453386669,44.776650607444886,-82.42155351822983,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,243.0,0.0
R19082500317624,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,555,vil,2019-08-25 00:31:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.32033675408884,-81.14450089596616,35.97009179584923,-76.16964236822936,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,235.0,0.0
R19081112277225,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,2287,vil,2019-08-11 12:27:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,25.50883962409512,-84.11933132788346,28.352374192403808,-79.73702759080166,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,217.0,0.0
S847917,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,96,vil,2019-08-19 03:45:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140673.0,847917.0,Thunderstorm Wind,39.47080876110014,-84.84351574522411,42.257106550161645,-79.50846764123965,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19083105587774,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,726,vil,2019-08-31 05:58:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,35.539571300105244,-102.46635113782088,39.07897713424593,-98.23169116384156,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19083115527552,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1164,vil,2019-08-31 15:52:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.75477727955013,-98.43865280708027,34.15302707784464,-94.28411378149936,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19080121067295,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1787,vil,2019-08-01 21:06:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,26.83464666099463,-84.79495388846131,29.69784540513405,-80.36240302890945,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19083109318150,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,652,vil,2019-08-31 09:31:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.8106821485776,-99.8056964543288,44.24660599162944,-95.0909993489994,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,233.0,0.0
R19080121067959,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1785,vil,2019-08-01 21:06:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.12074647870045,-99.8291904497472,41.559152682169305,-95.30856608006658,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,215.0,0.0
S846537,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,67,vil,2019-08-26 00:52:00,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140853.0,846537.0,Hail,42.37561962690121,-107.58673499650529,46.10280521339504,-103.20527089586822,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S844759,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,508,vil,2019-08-05 21:36:00,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140527.0,844759.0,Hail,41.976398566824415,-105.5563104480278,45.63060485166213,-101.08058500957968,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19082607597599,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,941,vil,2019-08-26 07:59:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.98404015594295,-88.35267756715555,34.96986941103372,-83.73872728553167,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,214.0,0.0
R19080821267514,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,562,vil,2019-08-08 21:26:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.757973071763647,-86.1986322679318,33.65667628796266,-81.58300712585391,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19080119327587,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1657,vil,2019-08-01 19:32:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.92633145034695,-86.84406579210844,34.846566083275896,-82.17726982483967,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19080812447374,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1489,vil,2019-08-08 12:44:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.278859609649096,-123.81548522922004,41.46772401029821,-120.6295773529729,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,138.0,0.0
R19082711517557,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,640,vil,2019-08-27 11:51:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.814974822287468,-96.30682524844858,34.13176236942017,-92.0658577684605,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19082617508061,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0501_0831.h5,1513,vil,2019-08-26 17:50:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.68705709490892,-87.10014140372354,41.58345491357381,-81.93549791608956,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,189.0,0.0
S852805,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,471,vil,2019-08-29 21:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142054.0,852805.0,Flash Flood,35.536543580729,-113.14043891121382,39.43239378746553,-109.42776309412363,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19092920048142,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,360,vil,2019-09-29 20:04:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.91049064301685,-72.955891685288,43.07393648796491,-66.97650246696867,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,67.0,0.0
R19091407088186,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1751,vil,2019-09-14 07:08:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.39802047009646,-81.2451484871934,43.0022927079113,-75.66273639528141,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,238.0,0.0
R19091917127413,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,492,vil,2019-09-19 17:12:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,27.65805698897493,-96.32127945335915,30.98651353251153,-92.23635554811888,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19092102017671,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1274,vil,2019-09-21 02:01:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.13966117681569,-98.76188106039386,36.54443175062177,-94.49540803130576,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091411027962,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,726,vil,2019-09-14 11:02:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.59553681465605,-102.07513832199498,42.11924295962211,-97.63650408324692,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19090615307408,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,48,vil,2019-09-06 15:30:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,28.063410801866706,-90.99618981977044,31.180624510106203,-86.7047800484744,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,68.0,0.0
R19092007068064,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,807,vil,2019-09-20 07:06:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,38.71703078402837,-89.44213055127491,41.71997166455658,-84.3806592504208,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,249.0,0.0
R19092719197930,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1041,vil,2019-09-27 19:19:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,39.82838677649072,-108.14549732812338,43.570297560001926,-103.95709003332432,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,205.0,0.0
R19092617178170,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1433,vil,2019-09-26 17:17:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,45.12634353733304,-111.84341600066686,49.005545823201714,-107.55205709720548,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,152.0,0.0
R19092102017509,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1270,vil,2019-09-21 02:01:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.83183954650937,-98.992724409437,33.25324835876582,-94.90469867152952,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,226.0,0.0
S856108,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,527,vil,2019-09-15 23:00:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142605.0,856108.0,Flood,42.83900248753315,-97.55886595791256,46.183027525709,-92.55357560747912,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,153.0,0.0
R19092800327848,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,405,vil,2019-09-28 00:32:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,36.39322638636333,-99.86574726238985,39.83474979884326,-95.4584705442429,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091407088203,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1746,vil,2019-09-14 07:08:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,44.57175138050681,-109.71813216703656,48.37808183053216,-105.32046774236596,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,156.0,0.0
R19092318157463,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1951,vil,2019-09-23 18:15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,29.40501946502317,-89.27490479663678,32.44391064205265,-84.85007634467728,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,73.0,0.0
R19092617177787,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1437,vil,2019-09-26 17:17:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,34.9260627292451,-89.14416079740745,37.9319262486674,-84.36281387120742,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,236.0,0.0
R19092109538561,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1028,vil,2019-09-21 09:53:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,45.4371648680024,-99.176683396767,48.84747504414883,-94.02541567539537,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19092802138179,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1477,vil,2019-09-28 02:13:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.169268092254725,-91.13085412212396,43.24239915297099,-86.02478417009411,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091914588446,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1334,vil,2019-09-19 14:58:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,42.96492153993879,-88.32330526449888,45.89968669406581,-82.81168625656314,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091021347953,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1233,vil,2019-09-10 21:34:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,37.72960573684151,-97.62476446914144,41.08190419735801,-93.02311494729928,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,212.0,0.0
R19092617177619,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1431,vil,2019-09-26 17:17:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,33.673648067161125,-78.74498743968466,36.204631803637646,-73.65599401206332,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,221.0,0.0
R19092306177636,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1875,vil,2019-09-23 06:17:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.79550054112452,-101.9238250274646,36.3180530386116,-97.81027614478036,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,252.0,0.0
R19092007067565,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,813,vil,2019-09-20 07:06:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,31.330935899444817,-102.31138707503727,34.869618373456895,-98.28488697206828,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091307287521,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,656,vil,2019-09-13 07:28:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,30.77020727704153,-105.31136373121684,34.41385679239353,-101.43324196157756,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,248.0,0.0
R19093016378367,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1962,vil,2019-09-30 16:37:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,44.22039084975883,-102.90277730564311,47.77846702827221,-98.09333867999148,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,222.0,0.0
R19090723128198,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1853,vil,2019-09-07 23:12:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,40.77408732704487,-95.6370936227791,44.040365879409215,-90.70515735825865,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,227.0,0.0
R19092106577598,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1362,vil,2019-09-21 06:57:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,32.27722954845881,-103.73090907173136,35.864748369204484,-99.71990660040352,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
R19091204228262,vil/2019/SEVIR_VIL_RANDOMEVENTS_2019_0901_1231.h5,1610,vil,2019-09-12 04:22:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,,,,41.053576557165215,-84.18006459011505,43.79896648348007,-78.66307743811608,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
